n_beats,bpm_median,period_cv,rho_1,rho_2,rho_3,rho_4,rho_5,rho_6,rho_7,rho_8,drho_1,drho_2,drho_3,drho_4,path,composer
904,233.0296180644505,1.1763184718917032,0.9085770155801032,0.8418390349604223,0.7705033517607636,0.6908494776392267,0.6271854126986853,0.5624356501770928,0.5004300624387138,0.45534067188647315,-0.14576246368355017,0.041031626244842294,0.028996014309115848,-0.06822042956260024,/sessions/zen-intelligent-bohr/mnt/Dual Diffusion 2/data/asap-dataset-master/Beethoven/Piano_Sonatas/17-1_no_repeat/HONG01_annotations.txt,Beethoven
904,235.1014266738432,1.0596482102950762,0.8835517711496217,0.8178055604946025,0.7544759336099093,0.6866882679984965,0.625205785096505,0.562710442610255,0.5098944083912004,0.47010571928649064,-0.23263782057834498,0.005393001545137418,0.012666358237643187,-0.022146348109619532,/sessions/zen-intelligent-bohr/mnt/Dual Diffusion 2/data/asap-dataset-master/Beethoven/Piano_Sonatas/17-1_no_repeat/KabuliL02M_annotations.txt,Beethoven
903,213.94302340715072,1.024576827199462,0.8900980743980387,0.8316804176528393,0.7659544955959872,0.699633705712067,0.6432954241304447,0.5830066391556054,0.5187733546264242,0.4852253065202159,-0.25151205759676853,0.049988395498699115,-0.013779319227260473,-0.025378628690158667,/sessions/zen-intelligent-bohr/mnt/Dual Diffusion 2/data/asap-dataset-master/Beethoven/Piano_Sonatas/17-1_no_repeat/Lee02_annotations.txt,Beethoven
903,261.20913709564144,1.1098813937826006,0.8872516672487573,0.8257993199284674,0.765116873923909,0.711750485803399,0.6561965624374243,0.60675239643464,0.5567138767676316,0.5214552088369888,-0.2397127205582441,0.003782163627793502,-0.04192358402628842,0.015529120781140889,/sessions/zen-intelligent-bohr/mnt/Dual Diffusion 2/data/asap-dataset-master/Beethoven/Piano_Sonatas/17-1_no_repeat/Nedayvoda01_annotations.txt,Beethoven
898,261.8189434733112,1.1327451763807332,0.8816883285578547,0.8219814001505624,0.7685372032557712,0.7066045951553772,0.6453597946917683,0.5993044243460575,0.5384122672848319,0.4971451154087495,-0.26067113682348436,-0.022864129881012493,0.027161603001150513,0.007131362820800623,/sessions/zen-intelligent-bohr/mnt/Dual Diffusion 2/data/asap-dataset-master/Beethoven/Piano_Sonatas/17-1_no_repeat/Richardson02M_annotations.txt,Beethoven
903,214.45421402531468,1.1803034914100714,0.919969307440333,0.8626267752413115,0.7964243733795179,0.7384943017308098,0.6746397166576502,0.6183232391564606,0.5559799158877022,0.510826733716251,-0.15583730742708177,0.07843525257642785,-0.07431524693180062,0.05163155906622475,/sessions/zen-intelligent-bohr/mnt/Dual Diffusion 2/data/asap-dataset-master/Beethoven/Piano_Sonatas/17-1_no_repeat/Rizikov02_annotations.txt,Beethoven
902,244.17440563875383,1.1187819601484128,0.8835421518082205,0.817372704208357,0.7592512134929637,0.6968208669886363,0.6492945636536577,0.5985023789224633,0.537924367281297,0.5140531481775861,-0.23345030917751922,-0.017954582692889184,0.0013974718847675302,-0.054407087443196576,/sessions/zen-intelligent-bohr/mnt/Dual Diffusion 2/data/asap-dataset-master/Beethoven/Piano_Sonatas/17-1_no_repeat/Song01_annotations.txt,Beethoven
903,220.26755165274042,1.0582770195566928,0.8996554028244433,0.8345221544427064,0.7704405806762584,0.705098116575223,0.6441894094728521,0.5826025418152899,0.5242011137902943,0.47975776156691285,-0.18728748771247924,0.0149132586312142,-0.007612059349627598,-0.01966724428369033,/sessions/zen-intelligent-bohr/mnt/Dual Diffusion 2/data/asap-dataset-master/Beethoven/Piano_Sonatas/17-1_no_repeat/TuanS02M_annotations.txt,Beethoven
902,228.57186394640084,1.0783700953068927,0.9058533179749723,0.8358865352540027,0.7719985895431986,0.7100298385680679,0.6453015636243372,0.5893901825186735,0.5267547460254387,0.4881161428991453,-0.13682585274704387,-0.026877583359751652,-0.021783155590335286,0.0251493253468115,/sessions/zen-intelligent-bohr/mnt/Dual Diffusion 2/data/asap-dataset-master/Beethoven/Piano_Sonatas/17-1_no_repeat/WangH03M_annotations.txt,Beethoven
359,41.332163173868715,0.14893618126470295,0.2949792311582233,0.14176638182496712,0.20718118723045065,0.07659532320971876,0.10898673943632102,0.2663239227431073,0.0515832470526803,-0.0009434056093321899,-0.4060110328499008,-0.14818423590247787,0.16154963737770098,-0.12031696310651399,/sessions/zen-intelligent-bohr/mnt/Dual Diffusion 2/data/asap-dataset-master/Beethoven/Piano_Sonatas/17-2/KaszoS10_annotations.txt,Beethoven
308,42.19779477841057,0.17782646055324225,0.486535251527935,0.17961835365204398,0.21401539333326208,0.07538651513773137,-0.03042768856132695,0.10332461396477823,-0.0714010599188088,-0.090780620624113,-0.24617720963344525,-0.29002409244426686,0.21629720637292696,-0.04277205412924228,/sessions/zen-intelligent-bohr/mnt/Dual Diffusion 2/data/asap-dataset-master/Beethoven/Piano_Sonatas/17-2/USHIKI05M_annotations.txt,Beethoven
1453,232.14154443769604,0.14489741060749325,0.19700172838605054,0.09444767662495103,0.30611626881494,0.1050325053607261,0.01693937263376838,0.32020958497848134,0.03288190624499096,0.04620351116678596,-0.4388720073166475,-0.19079821955114062,0.2588464802094813,-0.07173317269006153,/sessions/zen-intelligent-bohr/mnt/Dual Diffusion 2/data/asap-dataset-master/Beethoven/Piano_Sonatas/17-3/KaszoS11M_annotations.txt,Beethoven
1477,280.975171160708,0.12321828338788654,0.026986385646623617,0.11125388754196322,0.09134689261343862,0.07968942345455594,0.03797538925967433,0.15774260123329173,-0.07496355812941245,0.04790258147100272,-0.5382673580336466,0.0550512133685981,-0.004637595259805636,0.014268038247156778,/sessions/zen-intelligent-bohr/mnt/Dual Diffusion 2/data/asap-dataset-master/Beethoven/Piano_Sonatas/17-3/USHIKI05M_annotations.txt,Beethoven
756,136.14564861488523,0.2496995068418373,0.6864366428333063,0.5351310796978475,0.45467770930846446,0.35540404477496207,0.3074723956932007,0.31024831661693975,0.22048918679269447,0.16280175412139308,-0.2572775154682675,-0.10100126769713615,0.03166386497510431,-0.08281630734466196,/sessions/zen-intelligent-bohr/mnt/Dual Diffusion 2/data/asap-dataset-master/Beethoven/Piano_Sonatas/18-1/Avdeeva01_annotations.txt,Beethoven
755,137.55221252733708,0.2770476081719067,0.728588040823134,0.5528710672142777,0.44898754763058507,0.35968593505709323,0.32670738901854895,0.3165300789735435,0.24224681772279266,0.1972426052987115,-0.17530731773500685,-0.12831973953516992,-0.024827157357599397,-0.10547488196280919,/sessions/zen-intelligent-bohr/mnt/Dual Diffusion 2/data/asap-dataset-master/Beethoven/Piano_Sonatas/18-1/ChenGuang03M_annotations.txt,Beethoven
756,138.37829859269516,0.23523056120912675,0.7444692911960911,0.6552533643940582,0.6200205724498409,0.5061063311163165,0.45013201804941505,0.4151512535194764,0.30172419191774946,0.22353646385988074,-0.32782931782411445,-0.10123468625586496,0.15440492886945725,-0.1139676639107747,/sessions/zen-intelligent-bohr/mnt/Dual Diffusion 2/data/asap-dataset-master/Beethoven/Piano_Sonatas/18-1/KOLESO06M_annotations.txt,Beethoven
756,137.71670297032142,0.22172613968426472,0.6964010084635678,0.5074271703828576,0.406241504624297,0.2480819892969779,0.1934553664936508,0.20385275289816604,0.1316563020317896,0.1004241231908647,-0.18437269617801694,-0.1392706469188581,0.09566730903065028,-0.17331804916736612,/sessions/zen-intelligent-bohr/mnt/Dual Diffusion 2/data/asap-dataset-master/Beethoven/Piano_Sonatas/18-1/LeungR02M_annotations.txt,Beethoven
754,145.63389580380274,0.28141377138400986,0.7432354647142928,0.6409369215205347,0.5832888642391674,0.4568285634356731,0.4021039012415428,0.3946570397447597,0.2991878821449352,0.22907218730137502,-0.30380578335789793,-0.07872044963524022,0.13735099493784936,-0.1428156657485517,/sessions/zen-intelligent-bohr/mnt/Dual Diffusion 2/data/asap-dataset-master/Beethoven/Piano_Sonatas/18-1/Levitsky01_annotations.txt,Beethoven
755,146.28580345039427,0.30247694179088064,0.7315161122747502,0.6200559239887687,0.5787918401001112,0.4598150230486805,0.41689892924664906,0.4050404033309996,0.30233070478492996,0.2313901922333345,-0.29547375246551183,-0.12431738658701809,0.14947641293079722,-0.14498023457470258,/sessions/zen-intelligent-bohr/mnt/Dual Diffusion 2/data/asap-dataset-master/Beethoven/Piano_Sonatas/18-1/Levitsky05M_annotations.txt,Beethoven
754,145.87032006987698,0.3805612794584024,0.7986895176882524,0.6833187727721352,0.6027709319932768,0.48093781976127725,0.40570058154790384,0.3734857105836752,0.29507475281504564,0.23463469307777693,-0.21171300623468944,-0.08601234023974424,0.10301383147427573,-0.11582921541754534,/sessions/zen-intelligent-bohr/mnt/Dual Diffusion 2/data/asap-dataset-master/Beethoven/Piano_Sonatas/18-1/Smirnov01_annotations.txt,Beethoven
754,139.74531416493664,0.29989813565303036,0.707069667060642,0.5747389601537887,0.4913458029402225,0.39328823383833994,0.3163435265728889,0.2850838428596285,0.23091314879593552,0.175334801573698,-0.2707497657717301,-0.07851935518540626,0.02625049238335635,-0.0382806559565046,/sessions/zen-intelligent-bohr/mnt/Dual Diffusion 2/data/asap-dataset-master/Beethoven/Piano_Sonatas/18-1/ZhangH01_annotations.txt,Beethoven
756,145.56270295382083,0.316573264965437,0.7466954269560139,0.6086687745388639,0.5152943339886645,0.39302064316814067,0.3484468782123961,0.3149252362774537,0.24272652370603723,0.18149883381149717,-0.2246435027764397,-0.08138294397978327,0.05893143220868371,-0.157986232153212,/sessions/zen-intelligent-bohr/mnt/Dual Diffusion 2/data/asap-dataset-master/Beethoven/Piano_Sonatas/18-1/ZhangH05M_annotations.txt,Beethoven
462,100.73553731496034,0.17503994700214165,0.4862208161240047,0.3032227350029369,0.16668239070782043,0.07634901937886508,0.002383874925936616,-0.012034189611484376,-0.023688294812056494,-0.00835759433423566,-0.3219538848736689,-0.0443494336481924,-0.0451135326167548,-0.013580646117653914,/sessions/zen-intelligent-bohr/mnt/Dual Diffusion 2/data/asap-dataset-master/Beethoven/Piano_Sonatas/18-2/ChenGuang04_annotations.txt,Beethoven
339,89.58727144047627,0.15063529411248278,0.6272769523384114,0.3889415411949893,0.1900968205618203,0.15789248326033345,0.06415980331710759,0.06376139899227903,0.05777536617654095,0.11430771705105508,-0.1724864138527854,-0.05444856733442098,-0.23442463112994094,0.09026301682568484,/sessions/zen-intelligent-bohr/mnt/Dual Diffusion 2/data/asap-dataset-master/Beethoven/Piano_Sonatas/18-2/Schmitt01_annotations.txt,Beethoven
340,95.59140410230431,0.13343802747335207,0.46973612738097004,0.28411451733170684,0.11173032469074481,0.13400377611885345,0.04516327291580258,0.09219714746475519,0.0741658286254046,0.16646557895414812,-0.31939491961089134,-0.015096173881851421,-0.18707760754379388,0.11124295867092789,/sessions/zen-intelligent-bohr/mnt/Dual Diffusion 2/data/asap-dataset-master/Beethoven/Piano_Sonatas/18-2_no_repeat/KOLESO06_annotations.txt,Beethoven
340,89.54268313157831,0.15080016962499349,0.628786719121138,0.3924701442987155,0.18906135727374626,0.15658687283341857,0.06320092847973988,0.06640091596238622,0.055793907922104494,0.12889958451238923,-0.1739823417073894,-0.04550155285731433,-0.2412646287676071,0.0896811282980176,/sessions/zen-intelligent-bohr/mnt/Dual Diffusion 2/data/asap-dataset-master/Beethoven/Piano_Sonatas/18-2_no_repeat/Schmitt01_annotations.txt,Beethoven
346,83.20009762144775,0.12307751248482984,0.5579058828264046,0.24101808231591382,0.11594042566159199,0.03673850857536038,-0.022593083438023145,-0.01640080995194363,-0.0658952985842815,-0.13879352423735383,-0.07833174357962591,-0.22162726161903196,-0.05280981467735261,-0.009996065582710847,/sessions/zen-intelligent-bohr/mnt/Dual Diffusion 2/data/asap-dataset-master/Beethoven/Piano_Sonatas/18-3/ChenGuang05_annotations.txt,Beethoven
298,74.11410484057762,0.11869005129554479,0.4907113424479371,0.2769500975916476,0.21630047632515148,0.13213686942515773,0.14549635424938476,0.1447500825722271,0.05951541554020355,-0.046975607580263035,-0.24483242947038245,-0.15169897072147154,0.02173119809947824,-0.11038514987504708,/sessions/zen-intelligent-bohr/mnt/Dual Diffusion 2/data/asap-dataset-master/Beethoven/Piano_Sonatas/18-3/KOLESO06_annotations.txt,Beethoven
822,185.43271496674043,0.25204959242000874,0.7082111181293985,0.5718157334657916,0.43603629224639745,0.31145775074182047,0.21627394669409256,0.21436223670644414,0.2288451453612592,0.24247726338671377,-0.2683701180395895,0.001971315486020377,-0.021738157858269765,-0.047731799390070474,/sessions/zen-intelligent-bohr/mnt/Dual Diffusion 2/data/asap-dataset-master/Beethoven/Piano_Sonatas/18-4/ChenGuang06M_annotations.txt,Beethoven
822,185.20919378437884,0.21033269870579852,0.6821945128682062,0.5018818851970074,0.3241751256503374,0.16697504884074346,0.09051945440377898,0.14242819347465513,0.12218776031827058,0.150387478763057,-0.21698430555165812,-0.003226154103652688,-0.03212883763048811,-0.1278883621212169,/sessions/zen-intelligent-bohr/mnt/Dual Diffusion 2/data/asap-dataset-master/Beethoven/Piano_Sonatas/18-4/KOLESO06M_annotations.txt,Beethoven
668,125.76072136349539,0.10309147524880916,0.5013264075533789,0.273214613088887,0.1889478816553908,0.20819407435024248,0.16582283684801477,0.17566588047659684,0.13585532922944285,0.19145520686359238,-0.2734044568159165,-0.1408715132006769,-0.104602308806266,0.05876212208687014,/sessions/zen-intelligent-bohr/mnt/Dual Diffusion 2/data/asap-dataset-master/Beethoven/Piano_Sonatas/2-1/Kochetkova01_annotations.txt,Beethoven
668,122.88887159341714,0.10518222158081172,0.28303733759809113,0.2688465771881708,0.09895395048320686,0.27446331275684227,0.08270077187441183,0.16351554098017573,0.030254696446846262,0.18638222089137282,-0.49062899672446214,0.10932403310951358,-0.24113651115377288,0.2555820161751908,/sessions/zen-intelligent-bohr/mnt/Dual Diffusion 2/data/asap-dataset-master/Beethoven/Piano_Sonatas/2-1/OUSSET01_annotations.txt,Beethoven
668,131.36857039795228,0.1486858817562152,0.3975743202878489,0.1907567328858361,0.14341690820188155,0.1131544969649006,0.10419987440784853,0.0755179914345044,0.013680539139454837,0.04362193326037627,-0.3287593391302367,-0.1319063541188196,-0.014192925800538901,-0.018127515020427476,/sessions/zen-intelligent-bohr/mnt/Dual Diffusion 2/data/asap-dataset-master/Beethoven/Piano_Sonatas/2-1/Yang02_annotations.txt,Beethoven
1544,163.25642141923663,0.26289497624259156,0.7194178275834847,0.6182059692931153,0.5135785660052832,0.43210081235118447,0.3517856382081687,0.32129953878470446,0.3019792601000075,0.32643751532112164,-0.3196063845650255,0.006255389282262201,-0.04163694744116022,-0.0019081545123942572,/sessions/zen-intelligent-bohr/mnt/Dual Diffusion 2/data/asap-dataset-master/Beethoven/Piano_Sonatas/21-1/HAGINO02_annotations.txt,Beethoven
1544,156.30902293835615,0.31443872919857124,0.8105331906469779,0.6964735889490282,0.5659548450710129,0.49666886354068013,0.42829797051245855,0.41077599891094707,0.38587428882468666,0.3657143525580048,-0.1992456587202936,0.043448211776817944,-0.1615802450079503,-0.0025273726931117203,/sessions/zen-intelligent-bohr/mnt/Dual Diffusion 2/data/asap-dataset-master/Beethoven/Piano_Sonatas/21-1/KaiRuiR02M_annotations.txt,Beethoven
1204,153.08973354733163,0.3362903684470819,0.7296052231413273,0.6058296028299479,0.5115535136782022,0.47595274876909943,0.41501189316035686,0.40429054609057063,0.4036956961412943,0.4154774551824107,-0.27124759991453085,-0.05411550948265391,-0.10858256113482809,0.0470358284420182,/sessions/zen-intelligent-bohr/mnt/Dual Diffusion 2/data/asap-dataset-master/Beethoven/Piano_Sonatas/21-1/Sekino05M_annotations.txt,Beethoven
1204,153.86272367793174,0.30852988176915874,0.670546083721227,0.5837280577196732,0.5245978466953393,0.48851178595694145,0.4423531709584707,0.40229010805000825,0.4234760226341526,0.4622020282323707,-0.3688835745003142,-0.04105688794820607,-0.034865055016530165,0.01447646973763131,/sessions/zen-intelligent-bohr/mnt/Dual Diffusion 2/data/asap-dataset-master/Beethoven/Piano_Sonatas/21-1/YOO05_annotations.txt,Beethoven
1204,150.76551188660835,0.2814584162828795,0.6554817576166854,0.6460064123072131,0.5147899965197791,0.5508689325259436,0.4339922388826857,0.4782915000783586,0.3932379861691064,0.46123693091415435,-0.486861066509922,0.17792954735101865,-0.24308336170040573,0.2236174003173675,/sessions/zen-intelligent-bohr/mnt/Dual Diffusion 2/data/asap-dataset-master/Beethoven/Piano_Sonatas/21-1_no_repeat/Dulu01_annotations.txt,Beethoven
1204,157.80835753062235,0.20467957280687188,0.3917540834443166,0.41125144471431196,0.12239675454197231,0.3024870444117052,0.1278165863802611,0.30076744678055095,0.23662913647319156,0.4087661188062542,-0.5173621741666447,0.255778895612859,-0.3864828004221097,0.2938447962309272,/sessions/zen-intelligent-bohr/mnt/Dual Diffusion 2/data/asap-dataset-master/Beethoven/Piano_Sonatas/21-1_no_repeat/GonzalezJ06M_annotations.txt,Beethoven
1204,157.13552415173305,0.28260950966278325,0.6113500733267261,0.48852468236494,0.40179646894909776,0.39609070152029613,0.30281233128113527,0.29889785899118204,0.33539902935488913,0.40029991362045547,-0.3421415144711135,-0.04623390395619372,-0.104290976877861,0.11241622693579477,/sessions/zen-intelligent-bohr/mnt/Dual Diffusion 2/data/asap-dataset-master/Beethoven/Piano_Sonatas/21-1_no_repeat/KimSY02M_annotations.txt,Beethoven
1204,153.20729905106887,0.29181347570521293,0.7613605102291611,0.7164850940622,0.5970083641167414,0.5775213366358852,0.5231967769402588,0.5230518215415854,0.4914177657828472,0.5209992115719679,-0.40758308213879,0.15874705411886536,-0.21036885007648584,0.07200710241329282,/sessions/zen-intelligent-bohr/mnt/Dual Diffusion 2/data/asap-dataset-master/Beethoven/Piano_Sonatas/21-1_no_repeat/Lariviere01_annotations.txt,Beethoven
1203,159.5570695748418,0.29873970334493766,0.6490254047986609,0.6309224733705875,0.4625336219488713,0.534286560032232,0.3847878124643909,0.43333858153003507,0.35652672144504866,0.4055409138423065,-0.47607584042458456,0.21793581805457454,-0.34373169331090286,0.3167037744818384,/sessions/zen-intelligent-bohr/mnt/Dual Diffusion 2/data/asap-dataset-master/Beethoven/Piano_Sonatas/21-1_no_repeat/LeeN02M_annotations.txt,Beethoven
1204,159.319387576273,0.28731576081540955,0.7266037542424262,0.69323802406953,0.5521190434608944,0.56319165224308,0.478305720252023,0.5184379133832531,0.46759082035668853,0.5021170169175476,-0.43931852731255727,0.1974346015481575,-0.27852079832903975,0.17574001716401896,/sessions/zen-intelligent-bohr/mnt/Dual Diffusion 2/data/asap-dataset-master/Beethoven/Piano_Sonatas/21-1_no_repeat/MorozovS01_annotations.txt,Beethoven
1203,156.09756097560745,0.3265918053542896,0.7725255029852124,0.7172292303582904,0.61382232939733,0.5961853013117173,0.5256878479260693,0.5220921813842426,0.48608906469884566,0.49959292902077035,-0.3789628623973677,0.10603069177189856,-0.18900987286563806,0.11638133093134405,/sessions/zen-intelligent-bohr/mnt/Dual Diffusion 2/data/asap-dataset-master/Beethoven/Piano_Sonatas/21-1_no_repeat/RichardsonC02M_annotations.txt,Beethoven
1203,154.0745001566327,0.33662589314648145,0.6856013627932515,0.6485795672199234,0.540948222562357,0.5590869569769051,0.44608136011112126,0.4581364182442779,0.40753911315681,0.4477496448182978,-0.4416161864651619,0.11356777360613998,-0.20019371123760207,0.2072197578760931,/sessions/zen-intelligent-bohr/mnt/Dual Diffusion 2/data/asap-dataset-master/Beethoven/Piano_Sonatas/21-1_no_repeat/SEBAST01_annotations.txt,Beethoven
1204,146.10733531878466,0.31507898927015765,0.82668717184582,0.7408029771382545,0.6491603439406826,0.5807708630346269,0.5256454722411389,0.48858123252523183,0.4609680260659693,0.4574451406178451,-0.252473150763653,0.017009695699693912,-0.0670719773389541,-0.038100401126160637,/sessions/zen-intelligent-bohr/mnt/Dual Diffusion 2/data/asap-dataset-master/Beethoven/Piano_Sonatas/21-1_no_repeat/Seo01_annotations.txt,Beethoven
1204,148.76856817691478,0.42046323940321867,0.795301323699817,0.6911327217897673,0.5840365776333364,0.5219257362444601,0.48042888011954554,0.46694454556006326,0.45272045397327704,0.4572795217879946,-0.2463892548809132,0.007534355529187733,-0.1099811924604759,-0.050815200207679004,/sessions/zen-intelligent-bohr/mnt/Dual Diffusion 2/data/asap-dataset-master/Beethoven/Piano_Sonatas/21-1_no_repeat/Shi02_annotations.txt,Beethoven
1203,145.36292276383668,0.17923242939910264,0.5684220708727293,0.6250545573523093,0.3858722675600656,0.5061074486896412,0.30825650810646865,0.4055296710979786,0.23927853566353208,0.32047944261026334,-0.5663566125622645,0.34345029124638154,-0.41701318302714707,0.3698277126954405,/sessions/zen-intelligent-bohr/mnt/Dual Diffusion 2/data/asap-dataset-master/Beethoven/Piano_Sonatas/21-1_no_repeat/Shychko02M_annotations.txt,Beethoven
1203,158.07881546274328,0.23949046287091083,0.6879307234521091,0.6625801715056054,0.5643018741127372,0.6141752681403462,0.5030953081468179,0.5154799624734467,0.43267482439206323,0.463222819908633,-0.46072413784349536,0.11886595487405686,-0.2378856733210655,0.25773437357338636,/sessions/zen-intelligent-bohr/mnt/Dual Diffusion 2/data/asap-dataset-master/Beethoven/Piano_Sonatas/21-1_no_repeat/Sladek02M_annotations.txt,Beethoven
1204,149.3678007831872,0.30340822257611655,0.6894053387856489,0.626922830973034,0.4759010381388121,0.4958362525154999,0.37763370037329885,0.40717722799483586,0.37757526516585055,0.4565115895833012,-0.3997217341426753,0.14345159661468818,-0.2754190079565758,0.2223496058231544,/sessions/zen-intelligent-bohr/mnt/Dual Diffusion 2/data/asap-dataset-master/Beethoven/Piano_Sonatas/21-1_no_repeat/Song03M_annotations.txt,Beethoven
1204,161.79746193715235,0.3265240463938513,0.7400546727528942,0.6717138208636105,0.5579479945009123,0.5391519376454511,0.42368415476552646,0.427498907522321,0.39886735257777256,0.437663414157453,-0.36882134254224785,0.08765790762360211,-0.18262951856864587,0.18592273871199566,/sessions/zen-intelligent-bohr/mnt/Dual Diffusion 2/data/asap-dataset-master/Beethoven/Piano_Sonatas/21-1_no_repeat/SunY02M_annotations.txt,Beethoven
1204,164.27082235342507,0.2996714874538676,0.6124388020777856,0.5994036405130599,0.4710278286405457,0.5313835734487807,0.41653227717476243,0.46775505402001666,0.4069685812373882,0.5002091751464562,-0.4835237635181008,0.14910297939468192,-0.24367379520705587,0.2270836459988186,/sessions/zen-intelligent-bohr/mnt/Dual Diffusion 2/data/asap-dataset-master/Beethoven/Piano_Sonatas/21-1_no_repeat/Sychev01_annotations.txt,Beethoven
1204,152.81640636937598,0.47409975460062326,0.7821090970061569,0.6598216904341057,0.5229921230182671,0.43223211863082595,0.3928210924151957,0.39103097864741065,0.38620004236122246,0.40773594588852025,-0.21940908354505512,0.033331360164228614,-0.1057225778354091,-0.11782154593653091,/sessions/zen-intelligent-bohr/mnt/Dual Diffusion 2/data/asap-dataset-master/Beethoven/Piano_Sonatas/21-1_no_repeat/Tetzloff01_annotations.txt,Beethoven
1204,165.16140398205408,0.3523777148598713,0.7517524906108524,0.6712021067975763,0.5514575643003704,0.5408604114466853,0.4815387842078941,0.5058572503560299,0.494823330456786,0.5411923975732517,-0.33817036555007757,0.07935255749469816,-0.22009525202137362,0.0984149943302283,/sessions/zen-intelligent-bohr/mnt/Dual Diffusion 2/data/asap-dataset-master/Beethoven/Piano_Sonatas/21-1_no_repeat/Tetzloff05M_annotations.txt,Beethoven
1203,158.67768595040846,0.32074073050041907,0.5656080391042991,0.5262151520599839,0.4267669424019177,0.4550553805355318,0.29513583979753566,0.3506193271146076,0.3345170074126659,0.473867891853289,-0.4547688056806785,0.06941316137584166,-0.14707925398831498,0.21666366864547595,/sessions/zen-intelligent-bohr/mnt/Dual Diffusion 2/data/asap-dataset-master/Beethoven/Piano_Sonatas/21-1_no_repeat/ToA02M_annotations.txt,Beethoven
1204,157.269590220975,0.3710269154047696,0.7181355948735233,0.658879063800504,0.5333791784562701,0.5438334202607072,0.4682321016000878,0.49296404254426596,0.47411296319946333,0.5286747505666952,-0.39546191942110387,0.11815264072742189,-0.24137844754120197,0.15284346351888675,/sessions/zen-intelligent-bohr/mnt/Dual Diffusion 2/data/asap-dataset-master/Beethoven/Piano_Sonatas/21-1_no_repeat/TongB03M_annotations.txt,Beethoven
1204,162.71186440677087,0.2853172999452869,0.6416167108587149,0.5593414262379203,0.45195169060689966,0.46010697869841755,0.39936456310037166,0.4069631535564576,0.4073532110160748,0.41985223140803124,-0.3856681455231728,0.035310526508981505,-0.16132270109026128,0.09576766734552833,/sessions/zen-intelligent-bohr/mnt/Dual Diffusion 2/data/asap-dataset-master/Beethoven/Piano_Sonatas/21-1_no_repeat/WangA02M_annotations.txt,Beethoven
1203,144.00023040036152,0.27719717145765244,0.7385419734936544,0.7139682388975771,0.595807266898236,0.58558291221583,0.459276479175472,0.4449315290089862,0.3938613507455176,0.412156702734028,-0.45484559076802195,0.18146080979375448,-0.20735966473424394,0.2244122769405316,/sessions/zen-intelligent-bohr/mnt/Dual Diffusion 2/data/asap-dataset-master/Beethoven/Piano_Sonatas/21-1_no_repeat/YeZ02M_annotations.txt,Beethoven
1204,161.68410160228973,0.3432524278080889,0.7321922456663579,0.6364154994206597,0.5673530575919322,0.5496650273661667,0.48050682784916177,0.44223576176761364,0.43962896038699556,0.4515083670843072,-0.32250850566156564,-0.04837527981646853,-0.09626168424861128,0.09833562629342776,/sessions/zen-intelligent-bohr/mnt/Dual Diffusion 2/data/asap-dataset-master/Beethoven/Piano_Sonatas/21-1_no_repeat/ZhangW01M_annotations.txt,Beethoven
1203,172.8001105920485,0.33521802272315476,0.6763896593913853,0.5632046152915962,0.46406228875467437,0.4591594858580552,0.4346169361441285,0.45198624715452546,0.47678700847106553,0.4908587202578393,-0.32521551970181367,-0.021487041699772273,-0.14565808572921407,0.030381738739882504,/sessions/zen-intelligent-bohr/mnt/Dual Diffusion 2/data/asap-dataset-master/Beethoven/Piano_Sonatas/21-1_no_repeat/Zuber01_annotations.txt,Beethoven
40,16.830134018357167,0.06622779558450262,0.0780425936098858,-0.19740987856092007,-0.12303390916444412,-0.042150699860508345,-0.010985135066055146,0.071233242041497,0.09009051550848488,-0.0963391525114121,-0.35673869575238315,-0.18254414847306621,0.014311232436756527,0.03697888371088564,/sessions/zen-intelligent-bohr/mnt/Dual Diffusion 2/data/asap-dataset-master/Beethoven/Piano_Sonatas/21-2/KimSY03_annotations.txt,Beethoven
46,16.37913325721582,0.0644753259310512,0.5056489924468069,0.4313764839122027,0.4267389055670295,0.27138891427116524,0.16976603640735033,0.10018656112691307,0.0029999819514367927,-0.09481407207978218,-0.43038456928727786,-0.05645243537432177,0.15733961079780845,-0.05745605985146238,/sessions/zen-intelligent-bohr/mnt/Dual Diffusion 2/data/asap-dataset-master/Beethoven/Piano_Sonatas/21-2/Sekino05_annotations.txt,Beethoven
21,16.129938483103007,0.05326156954367157,0.2211954055267272,-0.12021856097133132,-0.0633844346021517,-0.1958377497586183,0.0547005039787344,-0.22550222775229034,-0.24620068669336725,-0.1509308131334561,-0.2993671309545645,-0.24438908969812953,0.15433731633450104,-0.2759709684574545,/sessions/zen-intelligent-bohr/mnt/Dual Diffusion 2/data/asap-dataset-master/Beethoven/Piano_Sonatas/21-2/YOO05M_annotations.txt,Beethoven
1084,109.71428571428571,0.2000713480298879,0.7055295479795417,0.6085887167225755,0.5786741891553514,0.6103021774774037,0.5660404932221877,0.5813053625793572,0.5783142486225964,0.6212573661521074,-0.3289095776501168,-0.11591567711753431,-0.10455038280039045,0.13223267067250005,/sessions/zen-intelligent-bohr/mnt/Dual Diffusion 2/data/asap-dataset-master/Beethoven/Piano_Sonatas/21-3/KimSY04M_annotations.txt,Beethoven
