path,split,n_notes,keep_rate,collision_rate,wrap_rate,onset_mae_ms,onset_max_ms,velocity_exact_rate,residual_sigma_ms
/Workspace/Users/Hadi.Mohebalizadeh@nike.com/Diffusion II/Dual_Diffusion_II/data/asap-dataset-master/Beethoven/Piano_Sonatas/11-1/LiC03M.mid,all,3811,1.0,0.0,0.0002623983206507478,2.2533550464457622e-07,1.969226559594972e-06,1.0,15.00445471559527
/Workspace/Users/Hadi.Mohebalizadeh@nike.com/Diffusion II/Dual_Diffusion_II/data/asap-dataset-master/Beethoven/Piano_Sonatas/11-1/LiYZ03M.mid,all,3841,0.9997396511325176,0.0002603488674824265,0.0,1.7523101517267584e-07,2.4441817458864534e-06,1.0,12.124739688389022
/Workspace/Users/Hadi.Mohebalizadeh@nike.com/Diffusion II/Dual_Diffusion_II/data/asap-dataset-master/Beethoven/Piano_Sonatas/11-1/MaximovI02M.mid,all,3881,1.0,0.0,0.0002576655501159495,2.197787832595727e-07,2.0035315628774697e-06,1.0,14.449321925194752
/Workspace/Users/Hadi.Mohebalizadeh@nike.com/Diffusion II/Dual_Diffusion_II/data/asap-dataset-master/Beethoven/Piano_Sonatas/11-1/NAKAJI01.mid,all,3825,1.0,0.0,0.0,2.6104005220296883e-07,2.0959589619451435e-06,1.0,17.1181222463416
/Workspace/Users/Hadi.Mohebalizadeh@nike.com/Diffusion II/Dual_Diffusion_II/data/asap-dataset-master/Beethoven/Piano_Sonatas/11-1/ZhaoK02M.mid,all,3886,1.0,0.0,0.0002573340195573855,1.8139842038019848e-07,2.379778152317158e-06,1.0,12.412375526010475
/Workspace/Users/Hadi.Mohebalizadeh@nike.com/Diffusion II/Dual_Diffusion_II/data/asap-dataset-master/Beethoven/Piano_Sonatas/11-2/MaximovI04.mid,all,2176,0.9871323529411765,0.012867647058823529,0.00045955882352941176,2.2282838138438434e-06,8.899604608814116e-06,1.0,137.8609488565743
/Workspace/Users/Hadi.Mohebalizadeh@nike.com/Diffusion II/Dual_Diffusion_II/data/asap-dataset-master/Beethoven/Piano_Sonatas/11-3/MaximovI05.mid,all,1954,1.0,0.0,0.0,2.699406573965967e-07,2.4190711656046915e-06,1.0,17.704269753023574
/Workspace/Users/Hadi.Mohebalizadeh@nike.com/Diffusion II/Dual_Diffusion_II/data/asap-dataset-master/Beethoven/Piano_Sonatas/12-1/Garritson01.mid,all,3324,0.9963898916967509,0.0036101083032490976,0.0006016847172081829,3.826631402483329e-07,6.0988440964138135e-06,1.0,27.25577288645315
/Workspace/Users/Hadi.Mohebalizadeh@nike.com/Diffusion II/Dual_Diffusion_II/data/asap-dataset-master/Beethoven/Piano_Sonatas/12-1/Kleisen05M.mid,all,3194,0.9965560425798372,0.0034439574201628053,0.000939261114589856,3.386330457134803e-07,4.6619561544503085e-06,1.0,25.5337350974388
/Workspace/Users/Hadi.Mohebalizadeh@nike.com/Diffusion II/Dual_Diffusion_II/data/asap-dataset-master/Beethoven/Piano_Sonatas/12-1/Zhao02.mid,all,3300,0.9981818181818182,0.0018181818181818182,0.0006060606060606061,2.8252128502192324e-07,4.073683612659806e-06,1.0,22.01637937152724
/Workspace/Users/Hadi.Mohebalizadeh@nike.com/Diffusion II/Dual_Diffusion_II/data/asap-dataset-master/Beethoven/Piano_Sonatas/13-4/Taverna01.mid,all,4107,0.9878256635013392,0.012174336498660824,0.0007304601899196494,3.569961113985865e-07,3.181565944032627e-05,1.0,66.11415434625647
/Workspace/Users/Hadi.Mohebalizadeh@nike.com/Diffusion II/Dual_Diffusion_II/data/asap-dataset-master/Beethoven/Piano_Sonatas/14-3/Meek03.mid,all,4912,0.992671009771987,0.007328990228013029,0.0014250814332247557,2.9561874825695073e-07,1.3831311207468389e-05,1.0,30.23294250693645
/Workspace/Users/Hadi.Mohebalizadeh@nike.com/Diffusion II/Dual_Diffusion_II/data/asap-dataset-master/Beethoven/Piano_Sonatas/15-1/LEE_H01.mid,all,3914,1.0,0.0,0.001021972406745018,1.8716416947116965e-07,2.898261186601303e-06,1.0,13.970530528721213
/Workspace/Users/Hadi.Mohebalizadeh@nike.com/Diffusion II/Dual_Diffusion_II/data/asap-dataset-master/Beethoven/Piano_Sonatas/15-1/Sekino01.mid,all,3944,0.9997464503042597,0.0002535496957403651,0.002535496957403651,2.0640811759450797e-07,2.5672193260106724e-06,1.0,14.8899691927426
/Workspace/Users/Hadi.Mohebalizadeh@nike.com/Diffusion II/Dual_Diffusion_II/data/asap-dataset-master/Beethoven/Piano_Sonatas/15-1/ZhaoA02.mid,all,3912,1.0,0.0,0.009202453987730062,2.3832687474709802e-07,3.0704541131854057e-06,1.0,16.986165176004153
/Workspace/Users/Hadi.Mohebalizadeh@nike.com/Diffusion II/Dual_Diffusion_II/data/asap-dataset-master/Beethoven/Piano_Sonatas/15-4/Floril01.mid,all,2736,0.9897660818713451,0.01023391812865497,0.0025584795321637425,7.822857722172218e-07,3.984297336501186e-06,1.0,49.65868008029277
/Workspace/Users/Hadi.Mohebalizadeh@nike.com/Diffusion II/Dual_Diffusion_II/data/asap-dataset-master/Beethoven/Piano_Sonatas/16-1/BuiJL02M.mid,all,3264,1.0,0.0,0.002144607843137255,2.553848672127655e-07,2.256541620226926e-06,1.0,17.580309917872395
/Workspace/Users/Hadi.Mohebalizadeh@nike.com/Diffusion II/Dual_Diffusion_II/data/asap-dataset-master/Beethoven/Piano_Sonatas/16-1/Khmara01.mid,all,3375,1.0,0.0,0.0005925925925925926,2.2743040997926556e-07,1.7223271697730524e-06,1.0,15.360656699207507
/Workspace/Users/Hadi.Mohebalizadeh@nike.com/Diffusion II/Dual_Diffusion_II/data/asap-dataset-master/Beethoven/Piano_Sonatas/16-1/Khmara05M.mid,all,3332,1.0,0.0,0.0006002400960384153,2.2840903929660966e-07,2.1263417693262454e-06,1.0,15.330730876177647
/Workspace/Users/Hadi.Mohebalizadeh@nike.com/Diffusion II/Dual_Diffusion_II/data/asap-dataset-master/Beethoven/Piano_Sonatas/16-1/LeeSH02M.mid,all,3370,1.0,0.0,0.001483679525222552,2.4640884815486764e-07,2.44392595050158e-06,1.0,17.041235070553615
/Workspace/Users/Hadi.Mohebalizadeh@nike.com/Diffusion II/Dual_Diffusion_II/data/asap-dataset-master/Beethoven/Piano_Sonatas/16-1/LuoJ03M.mid,all,3339,1.0,0.0,0.001497454327643007,2.42408116375322e-07,1.8526833400756004e-06,1.0,16.49668327519994
/Workspace/Users/Hadi.Mohebalizadeh@nike.com/Diffusion II/Dual_Diffusion_II/data/asap-dataset-master/Beethoven/Piano_Sonatas/16-1/Shybayeva02.mid,all,3401,1.0,0.0,0.0026462805057336078,2.9341095669451736e-07,3.2791831472422928e-06,1.0,20.46697999854228
/Workspace/Users/Hadi.Mohebalizadeh@nike.com/Diffusion II/Dual_Diffusion_II/data/asap-dataset-master/Beethoven/Piano_Sonatas/16-1/Woo01.mid,all,3378,1.0,0.0,0.0017761989342806395,2.0715070235140758e-07,1.676141891948646e-06,1.0,14.179501750768452
/Workspace/Users/Hadi.Mohebalizadeh@nike.com/Diffusion II/Dual_Diffusion_II/data/asap-dataset-master/Beethoven/Piano_Sonatas/16-1/Woo05M.mid,all,3306,1.0,0.0,0.0015124016938898972,2.209348073569727e-07,2.110766672558384e-06,1.0,14.57725885121491
/Workspace/Users/Hadi.Mohebalizadeh@nike.com/Diffusion II/Dual_Diffusion_II/data/asap-dataset-master/Beethoven/Piano_Sonatas/16-2/LuoJ04M.mid,all,4614,0.8185955786736021,0.18140442132639792,0.0008669267446900737,1.914886944271431e-06,1.8917887700808933e-05,1.0,121.89901004532696
/Workspace/Users/Hadi.Mohebalizadeh@nike.com/Diffusion II/Dual_Diffusion_II/data/asap-dataset-master/Beethoven/Piano_Sonatas/17-1/KaszoS09M.mid,all,3922,0.9997450280469148,0.00025497195308516065,0.004589495155532891,2.527214341233034e-07,8.39764879856375e-06,1.0,28.234430102387893
/Workspace/Users/Hadi.Mohebalizadeh@nike.com/Diffusion II/Dual_Diffusion_II/data/asap-dataset-master/Beethoven/Piano_Sonatas/17-1/Mordvinov02.mid,all,4009,0.9997505612372163,0.0002494387627837366,0.0022449488650536295,2.7500752251974035e-07,1.2070415777998278e-05,1.0,33.047862045531446
/Workspace/Users/Hadi.Mohebalizadeh@nike.com/Diffusion II/Dual_Diffusion_II/data/asap-dataset-master/Beethoven/Piano_Sonatas/17-1/Tuncali01.mid,all,3988,0.9992477432296891,0.0007522567703109327,0.004513540621865597,2.470956711516242e-07,7.1878503149491735e-06,1.0,23.680267461181227
/Workspace/Users/Hadi.Mohebalizadeh@nike.com/Diffusion II/Dual_Diffusion_II/data/asap-dataset-master/Beethoven/Piano_Sonatas/17-1/USHIKI05.mid,all,3837,1.0,0.0,0.0028668230388324213,2.3757429362922124e-07,8.809500684492377e-06,1.0,26.65337238023837
/Workspace/Users/Hadi.Mohebalizadeh@nike.com/Diffusion II/Dual_Diffusion_II/data/asap-dataset-master/Beethoven/Piano_Sonatas/17-1_no_repeat/Giesbrecht02.mid,all,2826,0.9989384288747346,0.0010615711252653928,0.005307855626326964,2.490135102707407e-07,8.56499582368997e-06,1.0,28.60084871981715
/Workspace/Users/Hadi.Mohebalizadeh@nike.com/Diffusion II/Dual_Diffusion_II/data/asap-dataset-master/Beethoven/Piano_Sonatas/17-1_no_repeat/GuoE02M.mid,all,2787,0.9992823824901328,0.0007176175098672408,0.004305705059203444,2.5530460608126566e-07,7.5268644650350325e-06,1.0,25.58383702521298
/Workspace/Users/Hadi.Mohebalizadeh@nike.com/Diffusion II/Dual_Diffusion_II/data/asap-dataset-master/Beethoven/Piano_Sonatas/17-1_no_repeat/HONG01.mid,all,2801,0.9992859692966798,0.0007140307033202428,0.0010710460549803642,2.3544084596408447e-07,7.856158390495693e-06,1.0,27.87059563508186
/Workspace/Users/Hadi.Mohebalizadeh@nike.com/Diffusion II/Dual_Diffusion_II/data/asap-dataset-master/Beethoven/Piano_Sonatas/17-1_no_repeat/KabuliL02M.mid,all,2761,0.9992756247736327,0.0007243752263672582,0.0021731256791017745,2.3037387382976646e-07,8.151602060024743e-06,1.0,25.941456033076243
/Workspace/Users/Hadi.Mohebalizadeh@nike.com/Diffusion II/Dual_Diffusion_II/data/asap-dataset-master/Beethoven/Piano_Sonatas/17-1_no_repeat/Lee02.mid,all,2891,0.9993081978554134,0.0006918021445866483,0.0034590107229332413,2.584784311253285e-07,9.289976787840715e-06,1.0,28.064092285328496
/Workspace/Users/Hadi.Mohebalizadeh@nike.com/Diffusion II/Dual_Diffusion_II/data/asap-dataset-master/Beethoven/Piano_Sonatas/17-1_no_repeat/Nedayvoda01.mid,all,2611,0.9992340099578706,0.0007659900421294523,0.004595940252776714,2.2083176010024572e-07,1.0755456969491206e-05,1.0,23.90527789152466
/Workspace/Users/Hadi.Mohebalizadeh@nike.com/Diffusion II/Dual_Diffusion_II/data/asap-dataset-master/Beethoven/Piano_Sonatas/17-1_no_repeat/Richardson02M.mid,all,2804,0.9992867332382311,0.0007132667617689016,0.005349500713266762,2.070000204415932e-07,8.463558742732857e-06,1.0,23.346840381124704
/Workspace/Users/Hadi.Mohebalizadeh@nike.com/Diffusion II/Dual_Diffusion_II/data/asap-dataset-master/Beethoven/Piano_Sonatas/17-1_no_repeat/Rizikov02.mid,all,2864,0.9993016759776536,0.0006983240223463687,0.0006983240223463687,2.5350549639278275e-07,9.306120318797184e-06,1.0,32.68580959202367
/Workspace/Users/Hadi.Mohebalizadeh@nike.com/Diffusion II/Dual_Diffusion_II/data/asap-dataset-master/Beethoven/Piano_Sonatas/17-1_no_repeat/Song01.mid,all,2748,0.9992721979621543,0.000727802037845706,0.005094614264919942,2.4364585637795943e-07,1.02105559562915e-05,1.0,28.402857066821305
/Workspace/Users/Hadi.Mohebalizadeh@nike.com/Diffusion II/Dual_Diffusion_II/data/asap-dataset-master/Beethoven/Piano_Sonatas/17-1_no_repeat/TuanS02M.mid,all,2831,0.9992935358530555,0.0007064641469445425,0.00282585658777817,2.3168069754995404e-07,8.568179055146175e-06,1.0,25.81882734408412
/Workspace/Users/Hadi.Mohebalizadeh@nike.com/Diffusion II/Dual_Diffusion_II/data/asap-dataset-master/Beethoven/Piano_Sonatas/17-1_no_repeat/WangH03M.mid,all,2822,0.9992912827781715,0.0007087172218284905,0.001771793054571226,2.3130487050089306e-07,7.365457577179768e-06,1.0,24.301269550607525
/Workspace/Users/Hadi.Mohebalizadeh@nike.com/Diffusion II/Dual_Diffusion_II/data/asap-dataset-master/Beethoven/Piano_Sonatas/17-2/KaszoS10.mid,all,1967,0.9852567361464158,0.014743263853584139,0.0071174377224199285,9.828631735583009e-07,8.686470209795516e-06,1.0,74.51840863989301
/Workspace/Users/Hadi.Mohebalizadeh@nike.com/Diffusion II/Dual_Diffusion_II/data/asap-dataset-master/Beethoven/Piano_Sonatas/17-2/USHIKI05M.mid,all,1692,0.983451536643026,0.016548463356973995,0.004137115839243499,9.954888171085437e-07,1.0348117029934656e-05,1.0,75.45539645838684
/Workspace/Users/Hadi.Mohebalizadeh@nike.com/Diffusion II/Dual_Diffusion_II/data/asap-dataset-master/Beethoven/Piano_Sonatas/17-3/KaszoS11M.mid,all,4222,1.0,0.0,0.0011842728564661299,1.626641679098423e-07,1.6704930771993531e-06,1.0,11.567963094229992
/Workspace/Users/Hadi.Mohebalizadeh@nike.com/Diffusion II/Dual_Diffusion_II/data/asap-dataset-master/Beethoven/Piano_Sonatas/17-3/USHIKI05M.mid,all,4315,1.0,0.0,0.0025492468134414832,1.3553496442161748e-07,1.124249138229061e-06,1.0,9.738364877388923
/Workspace/Users/Hadi.Mohebalizadeh@nike.com/Diffusion II/Dual_Diffusion_II/data/asap-dataset-master/Beethoven/Piano_Sonatas/18-1/Avdeeva01.mid,all,3242,0.999383096853794,0.0006169031462060457,0.0015422578655151142,2.5842455209931604e-07,2.7684450287779327e-06,1.0,19.041524181836756
/Workspace/Users/Hadi.Mohebalizadeh@nike.com/Diffusion II/Dual_Diffusion_II/data/asap-dataset-master/Beethoven/Piano_Sonatas/18-1/ChenGuang03M.mid,all,3264,0.9987745098039216,0.0012254901960784314,0.00030637254901960784,2.2724667887443586e-07,2.7714008865586948e-06,1.0,16.90540099083934
/Workspace/Users/Hadi.Mohebalizadeh@nike.com/Diffusion II/Dual_Diffusion_II/data/asap-dataset-master/Beethoven/Piano_Sonatas/18-1/KOLESO06M.mid,all,3319,0.9990961132871347,0.0009038867128653209,0.0015064778547755348,2.546220999740836e-07,3.3015368217093055e-06,1.0,18.90771894087695
/Workspace/Users/Hadi.Mohebalizadeh@nike.com/Diffusion II/Dual_Diffusion_II/data/asap-dataset-master/Beethoven/Piano_Sonatas/18-1/LeungR02M.mid,all,3260,0.9996932515337423,0.00030674846625766873,0.0006134969325153375,2.1986425544783684e-07,3.2351863410440274e-06,1.0,17.2177671745632
/Workspace/Users/Hadi.Mohebalizadeh@nike.com/Diffusion II/Dual_Diffusion_II/data/asap-dataset-master/Beethoven/Piano_Sonatas/18-1/Levitsky01.mid,all,3220,0.9987577639751553,0.0012422360248447205,0.0006211180124223603,2.3473899316077445e-07,3.898620093423233e-06,1.0,17.232486005540164
/Workspace/Users/Hadi.Mohebalizadeh@nike.com/Diffusion II/Dual_Diffusion_II/data/asap-dataset-master/Beethoven/Piano_Sonatas/18-1/Levitsky05M.mid,all,3239,0.998147576412473,0.0018524235875270144,0.0018524235875270144,2.412669035048805e-07,3.972587592215859e-06,1.0,17.96331110802707
/Workspace/Users/Hadi.Mohebalizadeh@nike.com/Diffusion II/Dual_Diffusion_II/data/asap-dataset-master/Beethoven/Piano_Sonatas/18-1/Smirnov01.mid,all,3208,0.9990648379052369,0.0009351620947630922,0.0015586034912718205,2.5407770248842e-07,3.6917100487698917e-06,1.0,18.319761677915476
/Workspace/Users/Hadi.Mohebalizadeh@nike.com/Diffusion II/Dual_Diffusion_II/data/asap-dataset-master/Beethoven/Piano_Sonatas/18-1/ZhangH01.mid,all,3212,0.9996886674968867,0.00031133250311332503,0.0009339975093399751,2.2177473753253645e-07,3.3737137528078165e-06,1.0,17.027326982164695
/Workspace/Users/Hadi.Mohebalizadeh@nike.com/Diffusion II/Dual_Diffusion_II/data/asap-dataset-master/Beethoven/Piano_Sonatas/18-1/ZhangH05M.mid,all,3213,0.9996887643946467,0.0003112356053532524,0.0006224712107065049,2.3047667879421198e-07,4.280039433979255e-06,1.0,17.575626863195875
/Workspace/Users/Hadi.Mohebalizadeh@nike.com/Diffusion II/Dual_Diffusion_II/data/asap-dataset-master/Beethoven/Piano_Sonatas/18-2/ChenGuang04.mid,all,3023,0.9970228250082699,0.0029771749917300696,0.0013231888852133643,2.61542248692715e-07,4.168299483353621e-06,1.0,20.530880078310645
/Workspace/Users/Hadi.Mohebalizadeh@nike.com/Diffusion II/Dual_Diffusion_II/data/asap-dataset-master/Beethoven/Piano_Sonatas/18-2/Schmitt01.mid,all,2222,0.9891989198919892,0.010801080108010801,0.009000900090009001,3.3665736212445806e-07,3.472649723335053e-06,1.0,27.905571164743847
/Workspace/Users/Hadi.Mohebalizadeh@nike.com/Diffusion II/Dual_Diffusion_II/data/asap-dataset-master/Beethoven/Piano_Sonatas/18-2_no_repeat/KOLESO06.mid,all,2214,0.9850948509485095,0.014905149051490514,0.005420054200542005,2.8301407383303186e-07,2.5829081096162554e-06,1.0,23.9513797807076
/Workspace/Users/Hadi.Mohebalizadeh@nike.com/Diffusion II/Dual_Diffusion_II/data/asap-dataset-master/Beethoven/Piano_Sonatas/18-2_no_repeat/Schmitt01.mid,all,2222,0.9891989198919892,0.010801080108010801,0.008550855085508551,3.3832615990805376e-07,3.472649723335053e-06,1.0,28.00277576442767
/Workspace/Users/Hadi.Mohebalizadeh@nike.com/Diffusion II/Dual_Diffusion_II/data/asap-dataset-master/Beethoven/Piano_Sonatas/18-3/ChenGuang05.mid,all,1490,0.9986577181208054,0.0013422818791946308,0.0,2.6007443070396914e-07,3.397127912307951e-06,1.0,17.87546509765748
/Workspace/Users/Hadi.Mohebalizadeh@nike.com/Diffusion II/Dual_Diffusion_II/data/asap-dataset-master/Beethoven/Piano_Sonatas/18-3/KOLESO06.mid,all,1273,0.99528672427337,0.004713275726630008,0.0,3.788248638748203e-07,3.481588350950915e-06,1.0,25.848178239253894
/Workspace/Users/Hadi.Mohebalizadeh@nike.com/Diffusion II/Dual_Diffusion_II/data/asap-dataset-master/Beethoven/Piano_Sonatas/18-4/ChenGuang06M.mid,all,3430,1.0,0.0,0.0014577259475218659,2.9876327459028315e-07,2.9737066142843105e-06,1.0,19.948957785871755
/Workspace/Users/Hadi.Mohebalizadeh@nike.com/Diffusion II/Dual_Diffusion_II/data/asap-dataset-master/Beethoven/Piano_Sonatas/18-4/KOLESO06M.mid,all,3457,1.0,0.0,0.0011570726063060456,2.7746158188209245e-07,3.3825244827312417e-06,1.0,18.98104765460015
/Workspace/Users/Hadi.Mohebalizadeh@nike.com/Diffusion II/Dual_Diffusion_II/data/asap-dataset-master/Beethoven/Piano_Sonatas/2-1/Kochetkova01.mid,all,3069,0.9996741609644836,0.00032583903551645487,0.0019550342130987292,2.368767618370926e-07,4.034149014842114e-06,1.0,17.365460008063316
/Workspace/Users/Hadi.Mohebalizadeh@nike.com/Diffusion II/Dual_Diffusion_II/data/asap-dataset-master/Beethoven/Piano_Sonatas/2-1/OUSSET01.mid,all,3062,1.0,0.0,0.0016329196603527107,2.8218541580397726e-07,2.2272956812230404e-06,1.0,19.611503641126873
/Workspace/Users/Hadi.Mohebalizadeh@nike.com/Diffusion II/Dual_Diffusion_II/data/asap-dataset-master/Beethoven/Piano_Sonatas/2-1/Yang02.mid,all,3047,0.9996718083360683,0.0003281916639317361,0.0032819166393173614,2.4680667391231015e-07,2.37008634940139e-06,1.0,18.598231104808548
/Workspace/Users/Hadi.Mohebalizadeh@nike.com/Diffusion II/Dual_Diffusion_II/data/asap-dataset-master/Beethoven/Piano_Sonatas/21-1/HAGINO02.mid,all,8565,1.0,0.0,0.0005837711617046118,2.5740403303120346e-07,3.812374416156672e-06,1.0,17.984120240970512
/Workspace/Users/Hadi.Mohebalizadeh@nike.com/Diffusion II/Dual_Diffusion_II/data/asap-dataset-master/Beethoven/Piano_Sonatas/21-1/KaiRuiR02M.mid,all,8521,1.0,0.0,0.00011735711770918906,2.409802528625227e-07,2.832621248671785e-06,1.0,17.02568621893374
/Workspace/Users/Hadi.Mohebalizadeh@nike.com/Diffusion II/Dual_Diffusion_II/data/asap-dataset-master/Beethoven/Piano_Sonatas/21-1/Sekino05M.mid,all,6586,0.999848162769511,0.0001518372304889159,0.00045551169146674765,2.7170485031995986e-07,6.8464487412711605e-06,1.0,19.590089640825312
/Workspace/Users/Hadi.Mohebalizadeh@nike.com/Diffusion II/Dual_Diffusion_II/data/asap-dataset-master/Beethoven/Piano_Sonatas/21-1/YOO05.mid,all,6622,1.0,0.0,0.000453035336756267,2.567997141921427e-07,8.424649422522634e-06,1.0,19.053908134897043
/Workspace/Users/Hadi.Mohebalizadeh@nike.com/Diffusion II/Dual_Diffusion_II/data/asap-dataset-master/Beethoven/Piano_Sonatas/21-1_no_repeat/Dulu01.mid,all,6602,0.9995455922447744,0.0004544077552256892,0.0003029385034837928,2.601687748737047e-07,4.2640522224246524e-06,1.0,18.85042836845141
/Workspace/Users/Hadi.Mohebalizadeh@nike.com/Diffusion II/Dual_Diffusion_II/data/asap-dataset-master/Beethoven/Piano_Sonatas/21-1_no_repeat/GonzalezJ06M.mid,all,6515,1.0,0.0,0.0004604758250191865,2.4618284054432177e-07,4.955609256285243e-06,1.0,17.380291212713352
/Workspace/Users/Hadi.Mohebalizadeh@nike.com/Diffusion II/Dual_Diffusion_II/data/asap-dataset-master/Beethoven/Piano_Sonatas/21-1_no_repeat/KimSY02M.mid,all,6604,1.0,0.0,0.0006056935190793458,2.488548220521994e-07,3.951868166041095e-06,1.0,18.218732884597248
/Workspace/Users/Hadi.Mohebalizadeh@nike.com/Diffusion II/Dual_Diffusion_II/data/asap-dataset-master/Beethoven/Piano_Sonatas/21-1_no_repeat/Lariviere01.mid,all,6694,0.9995518374663878,0.00044816253361219,0.00014938751120406333,2.3812972577034008e-07,3.038451268366771e-06,1.0,17.613122156302
/Workspace/Users/Hadi.Mohebalizadeh@nike.com/Diffusion II/Dual_Diffusion_II/data/asap-dataset-master/Beethoven/Piano_Sonatas/21-1_no_repeat/LeeN02M.mid,all,6615,1.0,0.0,0.0013605442176870747,2.450805387844979e-07,8.070003332250053e-06,1.0,18.00629100508298
/Workspace/Users/Hadi.Mohebalizadeh@nike.com/Diffusion II/Dual_Diffusion_II/data/asap-dataset-master/Beethoven/Piano_Sonatas/21-1_no_repeat/MorozovS01.mid,all,6634,0.9995477841422973,0.0004522158577027434,0.00015073861923424781,2.430711594463484e-07,3.7589416024275124e-06,1.0,17.27714024327556
/Workspace/Users/Hadi.Mohebalizadeh@nike.com/Diffusion II/Dual_Diffusion_II/data/asap-dataset-master/Beethoven/Piano_Sonatas/21-1_no_repeat/RichardsonC02M.mid,all,6670,0.9998500749625188,0.00014992503748125936,0.0004497751124437781,2.62925870128122e-07,3.724153430084698e-06,1.0,18.826499753884008
/Workspace/Users/Hadi.Mohebalizadeh@nike.com/Diffusion II/Dual_Diffusion_II/data/asap-dataset-master/Beethoven/Piano_Sonatas/21-1_no_repeat/SEBAST01.mid,all,6590,0.9995447647951442,0.0004552352048558422,0.0012139605462822458,2.7614442734968474e-07,5.88613602303667e-06,1.0,19.582732518081986
/Workspace/Users/Hadi.Mohebalizadeh@nike.com/Diffusion II/Dual_Diffusion_II/data/asap-dataset-master/Beethoven/Piano_Sonatas/21-1_no_repeat/Seo01.mid,all,6656,0.9998497596153846,0.00015024038461538462,0.00015024038461538462,2.5972470475616163e-07,4.96453367304639e-06,1.0,19.290393034625755
/Workspace/Users/Hadi.Mohebalizadeh@nike.com/Diffusion II/Dual_Diffusion_II/data/asap-dataset-master/Beethoven/Piano_Sonatas/21-1_no_repeat/Shi02.mid,all,6626,0.9990944763054633,0.0009055236945366737,0.00030184123151222455,2.481363385809807e-07,6.58332055536448e-06,1.0,18.47852575383865
/Workspace/Users/Hadi.Mohebalizadeh@nike.com/Diffusion II/Dual_Diffusion_II/data/asap-dataset-master/Beethoven/Piano_Sonatas/21-1_no_repeat/Shychko02M.mid,all,6626,0.9998490793842438,0.00015092061575611228,0.0012073649260488982,2.7012528762760673e-07,3.606032805691939e-06,1.0,19.34659066301907
/Workspace/Users/Hadi.Mohebalizadeh@nike.com/Diffusion II/Dual_Diffusion_II/data/asap-dataset-master/Beethoven/Piano_Sonatas/21-1_no_repeat/Sladek02M.mid,all,6591,1.0,0.0,0.0007586102260658474,2.556197063918529e-07,2.8848035071860068e-06,1.0,17.735514781634784
/Workspace/Users/Hadi.Mohebalizadeh@nike.com/Diffusion II/Dual_Diffusion_II/data/asap-dataset-master/Beethoven/Piano_Sonatas/21-1_no_repeat/Song03M.mid,all,6624,0.9996980676328503,0.00030193236714975844,0.00015096618357487922,2.4787371205752516e-07,4.172648004896473e-06,1.0,18.047385257416035
/Workspace/Users/Hadi.Mohebalizadeh@nike.com/Diffusion II/Dual_Diffusion_II/data/asap-dataset-master/Beethoven/Piano_Sonatas/21-1_no_repeat/SunY02M.mid,all,6604,0.9998485766202302,0.00015142337976983646,0.00015142337976983646,2.0986352325744004e-07,5.2375526138348505e-06,1.0,16.403954282229325
/Workspace/Users/Hadi.Mohebalizadeh@nike.com/Diffusion II/Dual_Diffusion_II/data/asap-dataset-master/Beethoven/Piano_Sonatas/21-1_no_repeat/Sychev01.mid,all,6581,1.0,0.0,0.000911715544750038,2.3821343471508226e-07,5.29661292603123e-06,1.0,17.539687345450282
/Workspace/Users/Hadi.Mohebalizadeh@nike.com/Diffusion II/Dual_Diffusion_II/data/asap-dataset-master/Beethoven/Piano_Sonatas/21-1_no_repeat/Tetzloff01.mid,all,6576,0.9993917274939172,0.0006082725060827251,0.00015206812652068127,2.6419964922245896e-07,4.868979885941371e-06,1.0,18.435889520693713
/Workspace/Users/Hadi.Mohebalizadeh@nike.com/Diffusion II/Dual_Diffusion_II/data/asap-dataset-master/Beethoven/Piano_Sonatas/21-1_no_repeat/Tetzloff05M.mid,all,6536,0.9995410036719706,0.0004589963280293758,0.0009179926560587516,2.654442982087131e-07,4.9642494559520856e-06,1.0,18.002694382096113
/Workspace/Users/Hadi.Mohebalizadeh@nike.com/Diffusion II/Dual_Diffusion_II/data/asap-dataset-master/Beethoven/Piano_Sonatas/21-1_no_repeat/ToA02M.mid,all,6575,0.9998479087452471,0.0001520912547528517,0.0012167300380228137,2.3499648722361184e-07,9.103416687139543e-06,1.0,17.16661219105732
/Workspace/Users/Hadi.Mohebalizadeh@nike.com/Diffusion II/Dual_Diffusion_II/data/asap-dataset-master/Beethoven/Piano_Sonatas/21-1_no_repeat/TongB03M.mid,all,6605,1.0,0.0,0.0009084027252081756,2.666371240249441e-07,4.9104187382909e-06,1.0,18.92053381310364
/Workspace/Users/Hadi.Mohebalizadeh@nike.com/Diffusion II/Dual_Diffusion_II/data/asap-dataset-master/Beethoven/Piano_Sonatas/21-1_no_repeat/WangA02M.mid,all,6590,0.9998482549317147,0.00015174506828528073,0.00015174506828528073,2.2494836004710175e-07,3.73483999283053e-06,1.0,16.599236250366168
/Workspace/Users/Hadi.Mohebalizadeh@nike.com/Diffusion II/Dual_Diffusion_II/data/asap-dataset-master/Beethoven/Piano_Sonatas/21-1_no_repeat/YeZ02M.mid,all,6630,1.0,0.0,0.0006033182503770739,2.440374407064199e-07,5.229935595707502e-06,1.0,17.951912672952908
